Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page,1,,
seenutst,,,,,,,,
Category: All Act,ivity,,,,,,,
Event location: O,n-Line,,,,,,,
Asset: *,,,,,,,,
Source: *,,,,,,,,
Description:,,,,,,,,
Operator:,,,,,,,,
Period: 09-Oct-25,08:24:52,to  10-Oct-25  09:,24:52,,,,,
Event file  1: 19,-Sep-25  06:,20:07  to  10-Oct-,25  09:,24:51,,,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 10:34:13.201,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,6,%,Froth Ope~
10/9/2025 10:34:21.152,270TT4740,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 10:34:29.601,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,8,%,Froth Ope~
10/9/2025 10:34:39.722,260MHS4439,ChOfSt,,J 00,PU-404 S OIL,HTR HE01          RUNNIN,G,
10/9/2025 10:34:46.201,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,10,%,Froth Ope~
10/9/2025 10:34:46.601,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,12,%,Froth Ope~
10/9/2025 10:34:48.101,250FX4655B,CHANGE,,NONE,AUTOMANA.OP,10,%,Froth Ope~
10/9/2025 10:34:49.089,250MHS4778,ChOfSt,,J 00,PU-411A S/OI,L HTR HE-02        RUNNIN,G,
10/9/2025 10:34:57.441,250MHS4423,ChOfSt,,J 00,PU-406B S/OI,L CLR AX-01        STOPPE,D,
10/9/2025 10:35:54.876,250MHS4487,ChOfSt,,J 00,PU-420A L/OI,L HTR HE-01        RUNNIN,G,
10/9/2025 10:35:54.891,250MHS4439,ChOfSt,,J 00,PU-408B S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 10:36:58.550,270MHS4754,ChOfSt,,J 00,CM401 SEAL O,IL HTR HE01        RUNNIN,G,
10/9/2025 10:37:15.653,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          STOPPE,D,
10/9/2025 10:37:23.189,250MHS4420,ChOfSt,,J 00,PU-406A S/OI,L HTR HE-01        STOPPE,D,
10/9/2025 10:37:35.785,260MHS4436,ChOfSt,,J 00,PU402B S OIL,HTR HE01          STOPPE,D,
10/9/2025 10:37:41.635,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 10:37:42.489,250MHS4424,ChOfSt,,J 00,PU-406B S/OI,L HTR HE-01        RUNNIN,G,
10/9/2025 10:38:10.211,560MHS4423,ChOfSt,,J 00,PU401A SEAL,OIL HEATER         STOPPE,D,
10/9/2025 10:38:25.151,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 10:38:28.261,560MHS4425,ChOfSt,,J 00,PU401B SEAL,OIL HEATER         RUNNIN,G,
10/9/2025 10:38:35.802,260MHS4427,ChOfSt,,J 00,PU401C S OIL,HTR HE02          RUNNIN,G,
10/9/2025 10:39:05.150,270TT4740,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 10:39:05.150,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   1,1,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 10:39:05.207,480MHS4455,ChOfSt,,J 00,480PU404 Lub,Oil SKID HTR       STOPPE,D,
10/9/2025 10:39:20.151,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 10:39:27.134,250MHS4482,ChOfSt,,J 00,PU-403B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 10:39:45.101,CONSOLE ST,ATION~ DISPLAY C~,,,250l3011.htm,1.047,sec,Froth Ope~
10/9/2025 10:39:45.150,270TT4740,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 10:39:48.101,CONSOLE ST,ATION~ DISPLAY C~,,,270l3012.htm,0.453,sec,Froth Ope~
10/9/2025 10:40:00.150,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 10:40:11.634,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 10:40:15.150,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 10:40:55.150,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 10:41:10.150,270TT4741,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 10:41:13.457,250TI4801,PVLOW,,H 00,EE402 ELEC S,HELTER #2          12.944,9    °C,
10/9/2025 10:41:19.101,CONSOLE ST,ATION~ DISPLAY C~,,,250l3011.htm,0.844,sec,Froth Ope~
10/9/2025 10:41:32.684,480MHS4412,ChOfSt,,J 00,480PU403B SE,AL OIL COOLER      STOPPE,D,
10/9/2025 10:41:50.150,270TT4741,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 10:42:20.889,250MHS4439,ChOfSt,,J 00,PU-408B S/OI,L CLR AX-02        STOPPE,D,
10/9/2025 10:42:42.901,CONSOLE ST,ATION~ DISPLAY C~,,,270l3012.htm,0.454,sec,Froth Ope~
10/9/2025 10:42:48.001,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvlv_pn,eu_3_jun20_fp.htm  5.563,sec,Froth Ope~
10/9/2025 10:42:52.401,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvlv_pn,eu_3_jun20_fp.htm  9.954,sec,Froth Ope~
10/9/2025 10:42:54.201,270XHS4011,CHANGE,,NONE,devctla.gop,S0,,Froth Ope~
10/9/2025 10:42:55.401,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvlv_pn,eu_3_jun20_fp.htm  12.954,sec,Froth Ope~
10/9/2025 10:42:57.401,270XHS4013,CHANGE,,NONE,devctla.gop,S0,,Froth Ope~
10/9/2025 10:43:01.601,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvlv_pn,eu_3_jun20_fp.htm  19.157,sec,Froth Ope~
10/9/2025 10:43:02.488,250MHS4424,ChOfSt,,J 00,PU-406B S/OI,L HTR HE-01        STOPPE,D,
10/9/2025 10:43:03.301,270XHS4019,CHANGE,,NONE,devctla.gop,S1,,Froth Ope~
10/9/2025 10:43:06.797,270XHS4011,ChOfSt,,J 00,SLURRY TO 27,0-VE-401 FEED NOZ~ CLOSE,,
10/9/2025 10:43:10.896,270XHS4013,ChOfSt,,J 00,SLURRY TO 27,0-VE-401 FEED NOZ~ CLOSE,,
10/9/2025 10:43:12.033,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 10:43:17.297,270XHS4019,ChOfSt,,J 00,SLURRY TO 27,0-VE-401 FEED NOZ~ Inbet,,
10/9/2025 10:43:19.296,270XHS4019,ChOfSt,,J 00,SLURRY TO 27,0-VE-401 FEED NOZ~ OPEN,,
10/9/2025 10:43:42.799,260MHS4427,ChOfSt,,J 00,PU401C S OIL,HTR HE02          STOPPE,D,
10/9/2025 10:43:43.401,CONSOLE ST,ATION~ DISPLAY C~,,,250l3011.htm,0.859,sec,Froth Ope~
10/9/2025 10:44:42.653,270MHS4312,ChOfSt,,J 00,PU406B WW PM,P ST/SP            RUNNIN,G,
10/9/2025 10:45:45.133,250MHS4482,ChOfSt,,J 00,PU-403B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 10:46:15.087,250MHS4778,ChOfSt,,J 00,PU-411A S/OI,L HTR HE-02        STOPPE,D,
10/9/2025 10:47:19.801,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.859,sec,Froth Ope~
10/9/2025 10:47:33.397,260MHS4406,ChOfSt,,J 00,PU401B S OIL,CLR AX02          RUNNIN,G,
10/9/2025 10:47:50.294,270MHS4404,ChOfSt,,J 00,PU401A SEAL,OIL HTR HE01       STOPPE,D,
10/9/2025 10:49:17.159,270TT4740,HART Comm~,,J 00,CM401 BEARIN,G TEMP             ON,,
10/9/2025 10:49:53.095,270MHS4112,ChOfSt,,J 00,PU402B WW PM,P ST/SP            STOPPE,D,
10/9/2025 10:49:56.149,270TT4740,HART Comm~,OK,J 00,CM401 BEARIN,G TEMP             OFF,,
10/9/2025 10:50:09.293,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 10:50:25.293,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 10:50:57.697,260MHS4423,ChOfSt,,J 00,PU401A S OIL,HTR HE02          RUNNIN,G,
10/9/2025 10:51:12.633,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 10:51:53.732,260MHS4429,ChOfSt,,J 00,PU402A S OIL,HTR HE01          RUNNIN,G,
10/9/2025 10:52:21.136,250MHS4428,ChOfSt,,J 00,PU-407A S/OI,L HTR HE-02        RUNNIN,G,
10/9/2025 10:52:34.034,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        STOPPE,D,
10/9/2025 10:53:29.254,560MHS4425,ChOfSt,,J 00,PU401B SEAL,OIL HEATER         STOPPE,D,
10/9/2025 10:53:48.547,270MHS4754,ChOfSt,,J 00,CM401 SEAL O,IL HTR HE01        STOPPE,D,
10/9/2025 10:54:06.632,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 10:54:08.395,260MHS4406,ChOfSt,,J 00,PU401B S OIL,CLR AX02          STOPPE,D,
10/9/2025 10:54:27.291,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 10:54:41.291,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 10:55:20.974,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 10:55:21.957,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   1,2,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 10:55:33.746,260MHS4425,ChOfSt,,J 00,PU401B S OIL,HTR HE02          RUNNIN,G,
10/9/2025 10:55:58.957,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 10:55:59.957,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 10:56:17.331,250MHS4411,ChOfSt,,J 00,PU-405A S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 10:56:33.290,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 10:56:37.646,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          RUNNIN,G,
10/9/2025 10:56:49.290,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 10:57:17.648,270MHS4312,ChOfSt,,J 00,PU406B WW PM,P ST/SP            STOPPE,D,
10/9/2025 10:57:24.458,250TI4801,PVLOW,OK,H 00,EE402 ELEC S,HELTER #2          13.581,5    °C,
10/9/2025 10:59:37.197,480MHS4455,ChOfSt,,J 00,480PU404 Lub,Oil SKID HTR       RUNNIN,G,
10/9/2025 11:00:01.401,250TI4801,PVLOW,ACK,NONE,EE402 ELEC S,HELTER #2,,Gary Cruz
10/9/2025 11:00:02.728,480MHS4427,ChOfSt,,J 00,480PU403A SE,AL SYS HTR         STOPPE,D,
10/9/2025 11:00:17.288,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:00:33.288,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:01:19.130,250MHS4482,ChOfSt,,J 00,PU-403B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 11:01:37.288,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:01:39.743,260MHS4425,ChOfSt,,J 00,PU401B S OIL,HTR HE02          STOPPE,D,
10/9/2025 11:02:04.649,270MHS4363,B      ChOfSt,,J 00,PU416B PMP S,EAL CLR FAN AX416B RUNNIN,G,
10/9/2025 11:02:22.681,260MHS4415,ChOfSt,,J 00,PU402B S OIL,CLR AX01          RUNNIN,G,
10/9/2025 11:02:25.957,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:02:26.957,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:02:35.135,250MHS4428,ChOfSt,,J 00,PU-407A S/OI,L HTR HE-02        STOPPE,D,
10/9/2025 11:02:37.027,250MHS4161,OFFNRM,,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:02:38.027,250MHS4161,OFFNRM,OK,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:02:50.027,250MHS4161,OFFNRM,,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:02:51.643,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          STOPPE,D,
10/9/2025 11:02:53.027,250MHS4161,OFFNRM,OK,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:02:54.331,250MHS4411,ChOfSt,,J 00,PU-405A S/OI,L CLR AX-02        STOPPE,D,
10/9/2025 11:02:55.027,250MHS4161,OFFNRM,,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:02:56.027,250MHS4161,OFFNRM,OK,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:03:00.027,250MHS4161,OFFNRM,,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:03:02.027,250MHS4161,OFFNRM,OK,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:03:04.027,250MHS4161,OFFNRM,,J 00,250TI4736 PU,-416B LUBE OIL TE~,,
10/9/2025 11:03:05.957,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:03:05.957,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:04:01.287,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:04:17.287,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:04:19.793,260MHS4427,ChOfSt,,J 00,PU401C S OIL,HTR HE02          RUNNIN,G,
10/9/2025 11:04:35.382,250MHS4412,ChOfSt,,J 00,PU-405A S/OI,L HTR HE-02        RUNNIN,G,
10/9/2025 11:05:26.436,250MHS4423,ChOfSt,,J 00,PU-406B S/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 11:05:37.286,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:05:46.631,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 11:05:59.384,250MHS4431,ChOfSt,,J 00,PU-407B S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 11:06:41.286,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:07:37.957,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:07:38.957,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:07:45.285,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:07:55.974,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:07:56.957,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:08:01.196,560MHS4423,ChOfSt,,J 00,PU401A SEAL,OIL HEATER         RUNNIN,G,
10/9/2025 11:08:17.285,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:08:40.679,260MHS4415,ChOfSt,,J 00,PU402B S OIL,CLR AX01          STOPPE,D,
10/9/2025 11:08:43.629,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 11:08:49.284,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:08:52.129,250MHS4482,ChOfSt,,J 00,PU-403B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 11:09:03.715,260MHS4439,ChOfSt,,J 00,PU-404 S OIL,HTR HE01          STOPPE,D,
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   1,3,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 11:09:04.791,260MHS4427,ChOfSt,,J 00,PU401C S OIL,HTR HE02          STOPPE,D,
10/9/2025 11:09:44.380,250MHS4412,ChOfSt,,J 00,PU-405A S/OI,L HTR HE-02        STOPPE,D,
10/9/2025 11:10:00.778,260MHS4436,ChOfSt,,J 00,PU402B S OIL,HTR HE01          RUNNIN,G,
10/9/2025 11:10:17.029,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 11:10:41.283,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:10:54.674,480MHS4412,ChOfSt,,J 00,480PU403B SE,AL OIL COOLER      RUNNIN,G,
10/9/2025 11:11:09.989,270MHS4407,ChOfSt,,J 00,PU401B SEAL,OIL CLR AX01       RUNNIN,G,
10/9/2025 11:11:29.282,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:11:51.382,250MHS4431,ChOfSt,,J 00,PU-407B S/OI,L CLR AX-02        STOPPE,D,
10/9/2025 11:12:40.957,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:12:41.957,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:13:08.957,250PX4021A,MntSn,,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:13:09.957,250PV4021A,MntSn,,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:13:25.432,250MHS4423,ChOfSt,,J 00,PU-406B S/OI,L CLR AX-01        STOPPE,D,
10/9/2025 11:13:25.687,260MHS4423,ChOfSt,,J 00,PU401A S OIL,HTR HE02          STOPPE,D,
10/9/2025 11:13:53.281,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:13:58.728,260MHS4429,ChOfSt,,J 00,PU402A S OIL,HTR HE01          STOPPE,D,
10/9/2025 11:14:49.724,480MHS4427,ChOfSt,,J 00,480PU403A SE,AL SYS HTR         RUNNIN,G,
10/9/2025 11:15:19.831,250MHS4404,ChOfSt,,J 00,PU-404A S/OI,L HTR HE-01        RUNNIN,G,
10/9/2025 11:16:23.783,260MHS4436,ChOfSt,,J 00,PU402B S OIL,HTR HE01          STOPPE,D,
10/9/2025 11:16:58.647,270MHS4312,ChOfSt,,J 00,PU406B WW PM,P ST/SP            RUNNIN,G,
10/9/2025 11:17:21.288,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:17:43.890,250MHS4439,ChOfSt,,J 00,PU-408B S/OI,L CLR AX-02        RUNNIN,G,
10/9/2025 11:19:11.801,CONSOLE ST,ATION~ DISPLAY C~,,,250l4068.htm,0.531,sec,Froth Ope~
10/9/2025 11:19:15.301,S42C250FIC,4059   CHANGE,,NONE,caba.remo,OFF,,Froth Ope~
10/9/2025 11:19:15.301,CONSOLE ST,ATION~ DISPLAY C~,,,exa_cv_sp_fp,.htm               4.047,sec,Froth Ope~
10/9/2025 11:19:21.501,S42C250FIC,4059   CHANGE,,NONE,caba.strh,1950,,Froth Ope~
10/9/2025 11:19:38.886,250MHS4487,ChOfSt,,J 00,PU-420A L/OI,L HTR HE-01        STOPPE,D,
10/9/2025 11:19:45.997,270MHS4407,ChOfSt,,J 00,PU401B SEAL,OIL CLR AX01       STOPPE,D,
10/9/2025 11:19:59.393,260MHS4406,ChOfSt,,J 00,PU401B S OIL,CLR AX02          RUNNIN,G,
10/9/2025 11:20:03.635,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        RUNNIN,G,
10/9/2025 11:20:19.036,250MHS4407,ChOfSt,,J 00,PU-404B S/OI,L CLR AX-01        STOPPE,D,
10/9/2025 11:20:33.286,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:20:36.213,250MHS4770,ChOfSt,,J 00,CM-405 S/OIL,HTR HE-02         RUNNIN,G,
10/9/2025 11:21:04.301,CONSOLE ST,ATION~ DISPLAY C~,,,270l3005.htm,0.766,sec,Froth Ope~
10/9/2025 11:21:05.286,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:21:08.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l3013.htm,0.625,sec,Froth Ope~
10/9/2025 11:21:08.846,270MHS4051,OVRDI0,OK,J 00,270-PU-403A,TRSU 1ST STG TAIL~,,
10/9/2025 11:21:10.644,260MHS4409,ChOfSt,,J 00,PU401C S OIL,CLR AX02          RUNNIN,G,
10/9/2025 11:21:17.401,270XHS4024,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:21:17.401,270XHS4024,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:21:17.401,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvalve_,1_jun20_fp.htm     9.625,sec,Froth Ope~
10/9/2025 11:21:20.501,270XHS4024,CHANGE,,NONE,devctla.gop,S1,,Froth Ope~
10/9/2025 11:21:21.286,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:21:24.000,270XHS4059,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:21:24.000,270XHS4059,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:21:24.000,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvalve_,1_jun20_fp.htm     16.281,sec,Froth Ope~
10/9/2025 11:21:25.701,270XHS4059,CHANGE,,NONE,devctla.gop,S1,,Froth Ope~
10/9/2025 11:21:28.201,CONSOLE ST,ATION~ DISPLAY C~,,,270l4018.htm,0.422,sec,Froth Ope~
10/9/2025 11:21:30.601,270XHS4169,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:21:30.701,270XHS4169,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:21:30.701,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvalve_,1_jun20_fp.htm     2.579,sec,Froth Ope~
10/9/2025 11:21:31.901,270XHS4169,CHANGE,,NONE,devctla.gop,S1,,Froth Ope~
10/9/2025 11:21:36.101,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              8.297,sec,Froth Ope~
10/9/2025 11:21:36.298,270XHS4024,ChOfSt,,J 00,VE401 OUT TO,PU403A            Inbet,,
10/9/2025 11:21:37.285,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10-Oct-25  09:24:52 RP,T026: seenut,st  :,,Demand,ed : Page   1,4,,
Time,Source,Condition,Action,Level,Description,Value,Units,Operator
10/9/2025 11:21:40.701,270PDIC417,8      CHANGE,,NONE,pida.mode,MAN,,Froth Ope~
10/9/2025 11:21:41.798,270XHS4059,ChOfSt,,J 00,270-PU-403A,1ST STG TAILINGS ~ Inbet,,
10/9/2025 11:21:43.548,270XHS4169,ChOfSt,,J 00,270-PU-413A/,B TSRU GW BSTR PM~ Inbet,,
10/9/2025 11:21:44.301,270PDIC417,8      CHANGE,,NONE,PIDA.OP,35,%,Froth Ope~
10/9/2025 11:21:44.548,270XHS4169,ChOfSt,,J 00,270-PU-413A/,B TSRU GW BSTR PM~ OPEN,,
10/9/2025 11:21:45.298,270XHS4024,ChOfSt,,J 00,VE401 OUT TO,PU403A            OPEN,,
10/9/2025 11:21:50.798,270XHS4059,ChOfSt,,J 00,270-PU-403A,1ST STG TAILINGS ~ OPEN,,
10/9/2025 11:21:52.001,270PDIC417,8      CHANGE,,NONE,pida.mode,NORMAL,,Froth Ope~
10/9/2025 11:21:59.846,270MHS4051,OFFNRM,,J 00,270PI4052 PU,403A SUCT PRESS N~,,
10/9/2025 11:22:02.001,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              34.204,sec,Froth Ope~
10/9/2025 11:22:04.301,270FIC4161,CHANGE,,NONE,pida.op,0,%,Froth Ope~
10/9/2025 11:22:09.285,250FIT4005,Loop Curr~,,J 00,,ON,,
10/9/2025 11:22:11.201,270XHS4052,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:22:11.201,270XHS4052,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:22:11.201,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvlv_rt,rk_mov_fl_1_jun20~ 43.329,sec,Froth Ope~
10/9/2025 11:22:11.947,270PDIC417,8      PVLOW,OK,H 00,PU403A GW DI,FF PRESS           69.724,9    kPa,
10/9/2025 11:22:12.846,270MHS4051,OFFNRM,,J 00,270PDIC4178,PU403A GW DIFF PR~,,
10/9/2025 11:22:12.901,270XHS4052,CHANGE,,NONE,devctla.gop,S1,,Froth Ope~
10/9/2025 11:22:21.196,560MHS4423,ChOfSt,,J 00,PU401A SEAL,OIL HEATER         STOPPE,D,
10/9/2025 11:22:21.601,270XHS4055,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:22:21.601,270XHS4055,CHANGE,,NONE,devctla.mode,attr               OPERAT,OR,Froth Ope~
10/9/2025 11:22:21.601,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlvlv_rt,rk_mov_fl_1_jun20~ 53.735,sec,Froth Ope~
10/9/2025 11:22:23.101,270XHS4055,CHANGE,,NONE,devctla.gop,S0,,Froth Ope~
10/9/2025 11:22:27.148,270XHS4052,ChOfSt,,J 00,PU403A HOT H,2O INLET           Inbet,,
10/9/2025 11:22:37.597,270XHS4055,ChOfSt,,J 00,PU403B HOT H,2O INLET           Inbet,,
10/9/2025 11:22:41.285,250FIT4005,Loop Curr~,OK,J 00,,OFF,,
10/9/2025 11:22:44.301,CONSOLE ST,ATION~ DISPLAY C~,,,sysdtlpida_f,p.htm              76.485,sec,Froth Ope~
10/9/2025 11:22:47.301,270FIC4161,CHANGE,,NONE,pida.op,20,%,Froth Ope~
10/9/2025 11:22:51.677,480MHS4412,ChOfSt,,J 00,480PU403B SE,AL OIL COOLER      STOPPE,D,
10/9/2025 11:23:15.148,270XHS4052,ChOfSt,,J 00,PU403A HOT H,2O INLET           OPEN,,
10/9/2025 11:23:15.633,250MHS4474,ChOfSt,,J 00,PU-402B L/OI,L CLR AX-01        STOPPE,D,
10/9/2025 11:23:16.601,270FIC4161,CHANGE,,NONE,pida.op,22,%,Froth Ope~
10/9/2025 11:23:16.957,250PX4021A,MntSn,OK,H 00,AO:250FIM_14,9_L2,,
10/9/2025 11:23:17.301,270FIC4161,CHANGE,,NONE,pida.op,24,%,Froth Ope~
10/9/2025 11:23:17.801,270FIC4161,CHANGE,,NONE,pida.op,26,%,Froth Ope~
10/9/2025 11:23:17.957,250PV4021A,MntSn,OK,H 00,RESOURCE:250,FIM_149_L2,,
10/9/2025 11:23:25.596,270XHS4055,ChOfSt,,J 00,PU403B HOT H,2O INLET           CLOSE,,
10/9/2025 11:23:32.501,270FIC4161,CHANGE,,NONE,pida.op,28,%,Froth Ope~
10/9/2025 11:23:35.101,270FIC4161,CHANGE,,NONE,pida.op,30,%,Froth Ope~
10/9/2025 11:23:43.901,270FIC4161,CHANGE,,NONE,pida.op,32,%,Froth Ope~
